Channel ID,Channel Display Name,Partner Revenue
UChc8k7_3FG-HHBQTnavMnpw,DooEZGo,0.244728
UCL-rEPqwzZsLEPzLC--EY4Q,HT Entertainment,0.03674
UCqWga83LRtNEmInHryVwbMw,FOB Tv,0.031585
UCh1iCu0u7950VGJ7KxCFBzg,Mừng Ola Official,0.000652
UCOdHhd0wkwaL4Rg_Wu1NITA,Nấu Ăn Ngon,0.004897
UCwhtlxxTUWTD7KCd2lcmXew,Phương Múp,5.807948
UCsSkCBIqzIpWGbGOKgrZ90w,PII LYRICS,0
UC7Ad1Kidc1glORPR_enC0dQ,Tóc Đẹp 24h,0.000318
UCnidVRZng96xx-OVc6dK6fQ,IELTS FACE-OFF,0
UCnidVRZng96xx-OVc6dK6fQ,IELTS FACE-OFF,0
UCJnFqFVopNbqlY2UQomjPKA,Dương Ngọc Tâm,0
UCzj82qSwOvap7EEwxZc0A6Q,HANG CAN COOK,0.195913
UCqFPjM6YzrL0M28zRSqC9hQ,Về Phương Nam,0
UC2omkW6q_8Wbv4XOhPl0Pwg,Xuân Mạnh Vlogs,0.45901
UCFN-OC-u1UnC32pFp3C7O4Q,Funny Humor,41.347665
UCfczcowXuvRER8ZHsmdWsbA,QT STUDIO,0.021877
UCbNIClXJKHm_UQsUJnwc2gA,Dấu Chân Wild,4.700811
UCYuJ2lh_8uVq1hgZKNpGzDw,Điền Công Tử,0.026583
UCpIbFtR9rpXTw9zicdivP-w,VINH LAM TV,0.913687
UCDmx4jg_bBJXJjEdm6yfNJw,Thanh Thánh Thiện,0.114595
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0.000396
UCXmbVxEm2wH-uiPI637M4fQ,Slime Ink Channel,0.06073
UCaUQt5bWRLL8nq8aoaj7tRg,CNN NEWDAY,8.421539
UCw9-kaxAF4KYY8QixC56gBg,nha TO,3.558411
UCZqk0XL7Uo0TFTT685faxNg,O2 LIFE,0.015839
UCaUQt5bWRLL8nq8aoaj7tRg,CNN NEWDAY,0.653123
UCIaQ9dtLdJuBpRCjHrvhOig,Nhân Quả Báo Ứng Không Sai Một Ly,0.086568
UCZ90-VeU3aHY1G3r-VdqE3Q,[ Văn Nhân ] Nhân Xinh Trai,6.430092
UCe88NNWFdzAcC_y4F02SwMA,Tiến Black,0.004088
UCSPWdSSOdRGm9FxNZplGrZA,TIN NHANH 365,0.10253
UCGJI0RdCRDlmCbenVJjk7xQ,Thành Trọng Lê,2.331918
UCprEZQV_lD1gSTVcakOqWwQ,Xuyên Cùi Mía,5.30301
UCDmx4jg_bBJXJjEdm6yfNJw,Thanh Thánh Thiện,0.183777
UCyhjcqRdGJrGgCW0vxYB3gA,Xuân Thảo Vlogs,0.068757
UCr7ecf1bJvtxf_n9SMxfaag,Deus,0.257396
UCzj82qSwOvap7EEwxZc0A6Q,HANG CAN COOK,0.00429
UCvj2WFnH_I86xN045kJPphg,LÊ HOÀNG THIỆN,0.002203
UCPisHMpdhtwy7HmnaMlElKw,30Shine TV,0.004614
UC8WsOnUWh_gBNEYayilCFww,Cô Tô HN,57.425733
UCL-rEPqwzZsLEPzLC--EY4Q,HT Entertainment,0.010667
UCnidVRZng96xx-OVc6dK6fQ,IELTS FACE-OFF,0.01724
UCUa6EqcaX9qFIKSWWlhJeTg,Huy Cung Official,3.245075
UCjIseGOFDIaywlZ4VA-SEnQ,PVN,0
UCqWga83LRtNEmInHryVwbMw,FOB Tv,0.042647
UCmll4W1BS6k826jTt5D-Vzw,Dat Ngo Vlogs,0.021623
UCytrOBrbB4c7SIw6p1ZksJw,Hai Lúa Miệt Vườn Official,0.000041
UCpzk6O0kUhTmACglnDsKEUA,Gia Phát Vlogs,1.493698
UC2omkW6q_8Wbv4XOhPl0Pwg,Xuân Mạnh Vlogs,0.450782
UCFN-OC-u1UnC32pFp3C7O4Q,Funny Humor,0
UCG5YJCzWV8ech3Fx4NhSyxg,Engelbert,0
UCnidVRZng96xx-OVc6dK6fQ,IELTS FACE-OFF,0
UCEHl6xa0vENbIZN6Ew3AjWw,DMD Kids,0
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0.349193
UCIaQ9dtLdJuBpRCjHrvhOig,Nhân Quả Báo Ứng Không Sai Một Ly,0
UCbNIClXJKHm_UQsUJnwc2gA,Dấu Chân Wild,0.312523
UCSOkhChRTrUA2S_Dzz0CuLA,Life of Kitty,0.034496
UCaUQt5bWRLL8nq8aoaj7tRg,CNN NEWDAY,0
UCRNFwPnedhBQ8BCKxAc9_pQ,Nguyễn Bảo,0
UCeRUjucRQb4y2JKBiOrVkKA,Pháp Phục Diệu Tâm,0.427817
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0.001419
UCFqyQS21T6gvnRcqIp5f_DA,TaynguyenSound Official,0.017732
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0.000522
UCLmmu_ebl2XWzdjmx8aVjyw,Thùy Uyên - Design Tutorials,0.10623
UCSPWdSSOdRGm9FxNZplGrZA,TIN NHANH 365,53.556245
UCR0YZHK9PfUbFWRDMAnW3Nw,QUANG BÌNH CHANNEL,0.283679
UCltOcTYhyg48uegR4R30KRQ,BABYKOPO HOME,0.222136
UCnWj7j9PyQp9KmAE2CBGOZA,Phương Kii,0
UCDtN9gFSvlnM5-Wtq6ThUeA,Bảo Ren,0.018415
UC-rl2QC7rme0uLA0ZHonQQQ,thợ săn rắn vĩnh long,0.237001
UCaUQt5bWRLL8nq8aoaj7tRg,CNN NEWDAY,0
UCHo8ZZGN2Dkx5cnKSwlshOw,Khiêm Toyota - 0937.447.889,0.011673
UCYzjpw4MhFvduG5XshNzTZQ,Thiều Thanh Yến,0.401129
UC0nw2-3nV3F76QcjDJiAq8A,GIÓ ĐỒNG,0.108657
UCaUQt5bWRLL8nq8aoaj7tRg,CNN NEWDAY,0.029752
UCG5YJCzWV8ech3Fx4NhSyxg,Engelbert,0.091974
UC3T1mVM83MM8K-ht9XGs5lw,Lâm Gia,0.068956
UCr7ecf1bJvtxf_n9SMxfaag,Deus,1.656604
UCtaVOvFEOinTJXZu2jLxlxA,TCT Music,0
UCnidVRZng96xx-OVc6dK6fQ,IELTS FACE-OFF,0
UCIu7F7Jjd3RCTBchzjuyO6g,Blvck vines Official,1.570627
UCG5YJCzWV8ech3Fx4NhSyxg,Engelbert,0.61546
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0.000572
UCa5Jkd6Y1eYP5W-6ygSlLtw,Daily News,0.042345
UCOWzUJkpIVuZi8kjL6wiR-w,Na Vi,0.0044
UCl9PBacacWheb3twx2C11zQ,RUBI TV,0.128215
UC0nw2-3nV3F76QcjDJiAq8A,GIÓ ĐỒNG,0.512847
UCPisHMpdhtwy7HmnaMlElKw,30Shine TV,0.624882
UCEyUFr_8lL2zA9xgeVyjFug,TIN VỊT 24H,0
UCWqksHgjidOz_8WSO6Az-0A,Gia Đình Việt,0
UCnDzttu3Ts2X0fTUB91oE9A,Nhạc Rap Việt Channel,0.001056
UCXo6C2OV10eIsvkF4c36Qug,Color Trip,0.021972
UCaUQt5bWRLL8nq8aoaj7tRg,CNN NEWDAY,0.05316
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0.347058
UCfczcowXuvRER8ZHsmdWsbA,QT STUDIO,0.675991
UChgJvk6wONf-Kbsso7BRM3Q,Sunhuyn,1.434868
UCN0ozINvk0Os8XhjfkxtKjg,Nguyễn Thanh Điền,0
UCwhtlxxTUWTD7KCd2lcmXew,Phương Múp,0.030097
UCVv8GpIFGO83PV0mTFn-TTA,Ngân Linh Tử,0.264275
UCsH3D4t7TioGKXWme3kOt-A,Tân Thế Giới,0.452062
UCYzjpw4MhFvduG5XshNzTZQ,Thiều Thanh Yến,0.096355
UC9uxRZnQTBeTU9FWSknrExg,Ngộ,0.048926
UC-AJnWGWhPt3ReFnvzRZ-Kg,Giang Ơi,0
UCyCBNOiWkBFEQ5HEWmXoUSg,Rhy,0.182034
UCmKXPx2YN3DkDX7a64VKJdA,Nhat Thai Nguyen,0.005507
UCtnTXC2fwtnpBvZIdENwksg,Phong Bụi,9.486147
UCL-rEPqwzZsLEPzLC--EY4Q,HT Entertainment,0
UCuWZnubyAGLqiK0IGuvRW6A,Asun.vn,0.004339
UC0Pcmc4UQf_uInNgSl34TAA,Đur Siu Official 81,0.009499
UCCX-U5vtdWjgvs_T0IawksQ,Kép Khó Channel,1.111571
UCQ9zjyptXuB-QsHyOJlvYAw,ĐOÀN LÔ TÔ SÀI GÒN TÂN THỜI,0.000735
UCnidVRZng96xx-OVc6dK6fQ,IELTS FACE-OFF,0
UC9uxRZnQTBeTU9FWSknrExg,Ngộ,0.001528
UC3QP0yrT_hWpHeNwdI2s2Tw,Nghệ Sĩ Ngọc Huyền Official,0.02527
UCA_hL5G2qnDDyZmT6lyNSxA,Vlog Khánh phương AVN,0
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0
UCWEUmp_Yq75nXxYOip_zTsA,kn chânnel,0.011988
UCRQVbTSRoOCmguR097M9vNA,Phan Nữ Uyên Nhi,0
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0.01821
UC3QP0yrT_hWpHeNwdI2s2Tw,Nghệ Sĩ Ngọc Huyền Official,0.008707
UCpIbFtR9rpXTw9zicdivP-w,VINH LAM TV,1.789241
UCwtQANluiogt7ph5X2PGbPg,Seen Tv,0
UCPisHMpdhtwy7HmnaMlElKw,30Shine TV,0.270534
UCQ9y4j_LOrORD_gZy0c-wcg,CHỊ DẬU,26.357145
UCZ90-VeU3aHY1G3r-VdqE3Q,[ Văn Nhân ] Nhân Xinh Trai,0.001219
UC3QP0yrT_hWpHeNwdI2s2Tw,Nghệ Sĩ Ngọc Huyền Official,0.155116
UCtx6h5x-6WJ19Fozcuww4cQ,Kênh Nhạc Sàn,0
UC3QP0yrT_hWpHeNwdI2s2Tw,Nghệ Sĩ Ngọc Huyền Official,0
UCpIbFtR9rpXTw9zicdivP-w,VINH LAM TV,0.557661
UCtx6h5x-6WJ19Fozcuww4cQ,Kênh Nhạc Sàn,0
UCHo8ZZGN2Dkx5cnKSwlshOw,Khiêm Toyota - 0937.447.889,0.002778
UCdws5bo8IIguVT416t_DBcQ,Coka Toys Reviews TV,0
UC0Pcmc4UQf_uInNgSl34TAA,Đur Siu Official 81,0.010522
UCDvKA9ZYYD8cF4GSf-CaJ-Q,V Channel - Ghiền Công Nghệ,0.017056
UCuWZnubyAGLqiK0IGuvRW6A,Asun.vn,0.000557
UCDtN9gFSvlnM5-Wtq6ThUeA,Bảo Ren,1.650453
UCGZ3633_mjOzUlzkitOYGwg,PMT DR,0.40438
UCltOcTYhyg48uegR4R30KRQ,BABYKOPO HOME,0.222254
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0.000702
UC8rgcM5BTqfGj672RHIa3QA,Nguyễn Cường,0.160531
UCnDzttu3Ts2X0fTUB91oE9A,Nhạc Rap Việt Channel,0.309331
UCN0ozINvk0Os8XhjfkxtKjg,Nguyễn Thanh Điền,0.0569
UCSCdTh0o6GPB6fZgzX6NoNg,Kenjumboy Games,0.000539
UClCtDwAQ666I52jD1isIyDQ,toàn sv5 all,0.001649
UCUMB_pCSij3ymBYu3ZUv1UQ,Minh Châu Nguyễn,0.108694
UCsH3D4t7TioGKXWme3kOt-A,Tân Thế Giới,12.80757
UCJhwf5q-K0dP88qPflGWx6A,Công Luận Production,0.002829
UCoPJOkNoFEOwSEadS9CDbug,First Date,0.005233
UCG5YJCzWV8ech3Fx4NhSyxg,Engelbert,0.016002
UC81Q5PXjn-GBM5tL5LA0Nag,メドレー邦楽,11.105158
UCeRUjucRQb4y2JKBiOrVkKA,Pháp Phục Diệu Tâm,0.180303
UCpIbFtR9rpXTw9zicdivP-w,VINH LAM TV,0.10145
UCGujmm-R4IJ02q8asEc40KQ,Tuấn Bùi - Hãy để tôi đi,0.906239
UC_ImVG1Ad_N7z-BXoUKgHGg,Đồng Bông TV,0.020621
UCDtN9gFSvlnM5-Wtq6ThUeA,Bảo Ren,34.398203
UCNyaiKq1S8y3lC4Iktsi6fg,Quang Chau,0.178007
UCDmx4jg_bBJXJjEdm6yfNJw,Thanh Thánh Thiện,0.017812
UCnidVRZng96xx-OVc6dK6fQ,IELTS FACE-OFF,0
UCBc5rE8ef6PmKT-FobGXcJQ,Minh Tít Entertainment,0.006487
UCDmx4jg_bBJXJjEdm6yfNJw,Thanh Thánh Thiện,0.001295
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0.000594
UCZ90-VeU3aHY1G3r-VdqE3Q,[ Văn Nhân ] Nhân Xinh Trai,0
UCFk1sBSzJG1lTK4kGWc_g9w,TRUYỀN HÌNH PHIM,0
UCbNIClXJKHm_UQsUJnwc2gA,Dấu Chân Wild,0.417918
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0.00004
UCtiga8NimSoPxOALQTyWP-A,THANH THẢO,0.130689
UCvI2B7S1lOqqKjgaF63mChg,Đinh Tiến Nguyện,0.000734
UCESTBuid4ikhN3GhzSK35nQ,Guitar4Freedom,0
UCpIbFtR9rpXTw9zicdivP-w,VINH LAM TV,0.538463
UCYD1nndd88En0jKzw8OZ7Iw,Funny Hùng,0.067057
UCDtHp2wvvengvNhudwgiVmA,Miền Tây Life - Cuộc Sống Miền Tây,0.004602
UCJnFqFVopNbqlY2UQomjPKA,Dương Ngọc Tâm,0.120544
UCJnFqFVopNbqlY2UQomjPKA,Dương Ngọc Tâm,0.003735
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0.074857
UC23ave45XV0d1UkqA3tWQBw,Đời Sống Plus,0.000645
UC-rl2QC7rme0uLA0ZHonQQQ,thợ săn rắn vĩnh long,0
UCz4rfoN5EHAer4euEjo5mrw,dang nhat,0
UCZ90-VeU3aHY1G3r-VdqE3Q,[ Văn Nhân ] Nhân Xinh Trai,0.000069
UCG5YJCzWV8ech3Fx4NhSyxg,Engelbert,0
UCGZ3633_mjOzUlzkitOYGwg,PMT DR,0.385689
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0
UC1_Mp5Qa6vDR19AZBOfwEnQ,N&T Party,0
UCe88NNWFdzAcC_y4F02SwMA,Tiến Black,0.142135
UCprEZQV_lD1gSTVcakOqWwQ,Xuyên Cùi Mía,19.059538
UCnidVRZng96xx-OVc6dK6fQ,IELTS FACE-OFF,0.005552
UCaUQt5bWRLL8nq8aoaj7tRg,CNN NEWDAY,0.000082
UCWEUmp_Yq75nXxYOip_zTsA,kn chânnel,0.037019
UCyhjcqRdGJrGgCW0vxYB3gA,Xuân Thảo Vlogs,3.113423
UCYFXGwTXqyogPsOFvmP4PgA,Dân Núi Vlogs,0.280375
UCb2aoLNO20rCCfP-r7OA-lg,SVM Vlogs,0.303247
UCyu4k9lkbCb0dp7RiqwEUQQ,HCMLIKE Channel - Hoàng Audio HCM. 0937031686,0.008266
UCo01dPWjcGOVQJ4d_zDbQJQ,WEFI Ghost,17.344442
UCzkj6E73NQ5UnWrdjkzpgwg,Kinh Phật New,0.001748
UCIaQ9dtLdJuBpRCjHrvhOig,Nhân Quả Báo Ứng Không Sai Một Ly,0.083081
UCf79f3a6XxZFJjXwuhA1biQ,Lm Xuân Đường,0
UC-XLgKd4VB14EBtYIDPpfNg,GakuteeeYTB Làng Lá 2,0.000511
UCSPWdSSOdRGm9FxNZplGrZA,TIN NHANH 365,88.720534
UCyXDlCCTtdgMFkZDBdb2RZQ,Nguyễn Văn Lên,10.641253
UCEQy98Ha0Bdqlwinj1hEeVQ,Song Dương Official,0
UCto609nvuBlqHVP_dhIrcmQ,Loan Nguyễn,0.004548
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0.058592
UCNYKHRz9oHjlhXauqwClnKw,Anh Ba Tử Vi,0.002136
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0.143971
UCT9Zpw4SuTkfEBFM6Cub88w,Mega Music,0
UCTp_WPPxWCjdlXK9kqzxm0A,Gãy Media,213.428829
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0.002662
UCpsXRs8ZlK-nBRj05CmLSgg,tas,0
UC4TqyXMCW0c08N7aRfqxq9A,Gin Tuấn Kiệt,0.957107
UCSSEXzYHBijpCPJdiZbS7mw,XDeep Music,2.014887
UCXmbVxEm2wH-uiPI637M4fQ,Slime Ink Channel,0.005535
UCtiga8NimSoPxOALQTyWP-A,THANH THẢO,0.093619
UC3QP0yrT_hWpHeNwdI2s2Tw,Nghệ Sĩ Ngọc Huyền Official,0.079498
UCgO9DNlwJRhP_c56IfHOqrg,Dũng Chelsea Vlog,0
UCrf5GdIn8RK-NuunRkn7OXA,Tin tức Sao Việt,0
UCYuJ2lh_8uVq1hgZKNpGzDw,Điền Công Tử,0.002214
UCfuS0TbHFIOaLYilnnp0UoQ,Bull TV,0.024558
UCpIbFtR9rpXTw9zicdivP-w,VINH LAM TV,1.241866
UC_xfFRfnAknZoDxDpiqVi3Q,,22.166061
UC8rgcM5BTqfGj672RHIa3QA,Nguyễn Cường,0.071356
UCRt2WYCDfvwfzMzY8I_dgaA,hiimhii,0.381329
UCiMutfnxhcf0Rc40DkAg4mg,ĐỜI TV,0
UC-0UF2w-hHAv417kTbiLs4w,Hoàng Khôi Official,0.853101
UCFk1sBSzJG1lTK4kGWc_g9w,TRUYỀN HÌNH PHIM,0
UCaMJm7KfrzzqswNgaRt1Njw,Vo Ha Trinh Official,0.133781
UC3QP0yrT_hWpHeNwdI2s2Tw,Nghệ Sĩ Ngọc Huyền Official,0.011212
UCnidVRZng96xx-OVc6dK6fQ,IELTS FACE-OFF,0
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0.003712
UCOAmVytgZU9umqvqGiQXkQg,ETOY VAPE STORE,0.07452
UCtiga8NimSoPxOALQTyWP-A,THANH THẢO,0.07158
UCL-rEPqwzZsLEPzLC--EY4Q,HT Entertainment,0
UCQpwcp2jadv9m0vt1v8z8wg,Tuấn Chu TV,0.003955
UCDtN9gFSvlnM5-Wtq6ThUeA,Bảo Ren,0.019717
UCEhrcIY-oWJ5xdCGmZsOwfg,Hi' PHAN TV,0.007121
UCnidVRZng96xx-OVc6dK6fQ,IELTS FACE-OFF,0
UC0nw2-3nV3F76QcjDJiAq8A,GIÓ ĐỒNG,1.038836
UClCtDwAQ666I52jD1isIyDQ,toàn sv5 all,0.042311
UCSSEXzYHBijpCPJdiZbS7mw,XDeep Music,0.01407
UCnPQM9hRrZxTel0i4qISWeQ,MPA Channel,0
UCGZ3633_mjOzUlzkitOYGwg,PMT DR,0
UCaUQt5bWRLL8nq8aoaj7tRg,CNN NEWDAY,0.660311
UCWqksHgjidOz_8WSO6Az-0A,Gia Đình Việt,0.016531
UCutfQgeF4o-HIc9dF3Ngxzw,Dân Dã Quê Tôi,0.000231
UCIaQ9dtLdJuBpRCjHrvhOig,Nhân Quả Báo Ứng Không Sai Một Ly,0
UCGZ3633_mjOzUlzkitOYGwg,PMT DR,0.148523
UCeRUjucRQb4y2JKBiOrVkKA,Pháp Phục Diệu Tâm,0.025892
UCOxtujRGJOoo33Zd12iwkIA,imBLACK.,0.001484
UC0Pcmc4UQf_uInNgSl34TAA,Đur Siu Official 81,0.000778
UCIaQ9dtLdJuBpRCjHrvhOig,Nhân Quả Báo Ứng Không Sai Một Ly,0
UCs1nyM9gm2DjoTO2JmqzUKg,Nhạc Sàn Pro,0.002174
UCaMJm7KfrzzqswNgaRt1Njw,Vo Ha Trinh Official,0.006379
UCHo8ZZGN2Dkx5cnKSwlshOw,Khiêm Toyota - 0937.447.889,0.242089
UCpIbFtR9rpXTw9zicdivP-w,VINH LAM TV,0.168496
UCxWTRICLnl9eEhNCxB_8QUg,Cao Tiểu Yêu,0.000807
UCH9K9X3O6DLWppf9U1N_TPg,Dưa Hấu LQ,5.006942
UCkay3V62HaNJP0RN44ncTXA,THA FAMILY,0.088825
UCL-rEPqwzZsLEPzLC--EY4Q,HT Entertainment,0.107173
UC8WsOnUWh_gBNEYayilCFww,Cô Tô HN,0.168781
UCA1xvkoFc5MVZ5dj-YTdzJw,Assunta Escobedo,0.003585
UCG5YJCzWV8ech3Fx4NhSyxg,Engelbert,0.012731
UCto609nvuBlqHVP_dhIrcmQ,Loan Nguyễn,0.007905
UCNYKHRz9oHjlhXauqwClnKw,Anh Ba Tử Vi,0.412613
UCz4UvDcv8qibxSksueQBasQ,Gác Bếp Miền Tây,0.345175
UCDInmBVMGDc-KhmRR0TbAsQ,Drama Network,37.470364
UCtnTXC2fwtnpBvZIdENwksg,Phong Bụi,0.007384
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0.418478
UCto609nvuBlqHVP_dhIrcmQ,Loan Nguyễn,0.046575
UCUIeOtm2Pc79QV-qHHwKgSw,Tuấn Review,0.021477
UCuWZnubyAGLqiK0IGuvRW6A,Asun.vn,0.004256
UCaUQt5bWRLL8nq8aoaj7tRg,CNN NEWDAY,0
UCe88NNWFdzAcC_y4F02SwMA,Tiến Black,5.743423
UC2omkW6q_8Wbv4XOhPl0Pwg,Xuân Mạnh Vlogs,0.347164
UCJ6PKQaiZnMfXCLeR3PLsSw,Autozone,0.008851
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0.001662
UCpIbFtR9rpXTw9zicdivP-w,VINH LAM TV,0.212114
UCZ90-VeU3aHY1G3r-VdqE3Q,[ Văn Nhân ] Nhân Xinh Trai,0.001766
UCtnTXC2fwtnpBvZIdENwksg,Phong Bụi,5.585983
UCprEZQV_lD1gSTVcakOqWwQ,Xuyên Cùi Mía,0.002701
UCHo8ZZGN2Dkx5cnKSwlshOw,Khiêm Toyota - 0937.447.889,0.004446
UCa5Jkd6Y1eYP5W-6ygSlLtw,Daily News,0.041663
UCprEZQV_lD1gSTVcakOqWwQ,Xuyên Cùi Mía,14.750622
UCUa6EqcaX9qFIKSWWlhJeTg,Huy Cung Official,13.258016
UCUa6EqcaX9qFIKSWWlhJeTg,Huy Cung Official,0.073073
UCRQVbTSRoOCmguR097M9vNA,Phan Nữ Uyên Nhi,0
UClCtDwAQ666I52jD1isIyDQ,toàn sv5 all,0.006856
UCnDzttu3Ts2X0fTUB91oE9A,Nhạc Rap Việt Channel,0
UCG5YJCzWV8ech3Fx4NhSyxg,Engelbert,0.007502
UCqUFR_MU5FAt8rCscZgsWXA,CARROT Channel,0.022267
UCpIbFtR9rpXTw9zicdivP-w,VINH LAM TV,0.112016
UCnidVRZng96xx-OVc6dK6fQ,IELTS FACE-OFF,0
UCUMB_pCSij3ymBYu3ZUv1UQ,Minh Châu Nguyễn,0.081758
UCOAmVytgZU9umqvqGiQXkQg,ETOY VAPE STORE,0.003118
UC2omkW6q_8Wbv4XOhPl0Pwg,Xuân Mạnh Vlogs,0
UCIaQ9dtLdJuBpRCjHrvhOig,Nhân Quả Báo Ứng Không Sai Một Ly,0.002846
UCYhWKEBnqGm9LIMOdlqlJtg,Sen Channel,0.576168
UCGZ3633_mjOzUlzkitOYGwg,PMT DR,0.26181
UCpIbFtR9rpXTw9zicdivP-w,VINH LAM TV,0.024954
UCzLr0-nMvZ2Mc3XgA_2b6hw,Gãy TV,4.796994
UCDtHp2wvvengvNhudwgiVmA,Miền Tây Life - Cuộc Sống Miền Tây,0.000308
UC3EvGkLrMG_QYNykIzQtyUw,TeeD Official,0
UC0Pcmc4UQf_uInNgSl34TAA,Đur Siu Official 81,0.004078
UCA1xvkoFc5MVZ5dj-YTdzJw,Assunta Escobedo,0
UCqp7EkqUHDVEYaZLXQzZVlw,#QTUN Uy,0.244927
UCUa6EqcaX9qFIKSWWlhJeTg,Huy Cung Official,0.186573
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0
UCEPeZcHmp6TfVfE1zNsDNbQ,Minty_Slimey,1.602955
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,6.586988
UCe88NNWFdzAcC_y4F02SwMA,Tiến Black,0.938602
UCT9Zpw4SuTkfEBFM6Cub88w,Mega Music,0.007406
UCCX-U5vtdWjgvs_T0IawksQ,Kép Khó Channel,0.002622
UCpZ3HSgLHSlGRpB5MUKxa_g,Minh Long Vlog,0
UCUMB_pCSij3ymBYu3ZUv1UQ,Minh Châu Nguyễn,0.577044
UC2prfDQAHLCcU7fQk83TyQQ,Thầy Dạy Vật Lý,0.062924
UClCtDwAQ666I52jD1isIyDQ,toàn sv5 all,0.042378
UCo01dPWjcGOVQJ4d_zDbQJQ,WEFI Ghost,4.644617
UC_xfFRfnAknZoDxDpiqVi3Q,,0.895576
UCSSEXzYHBijpCPJdiZbS7mw,XDeep Music,60.617442
UCb2aoLNO20rCCfP-r7OA-lg,SVM Vlogs,0.004449
UCOdHhd0wkwaL4Rg_Wu1NITA,Nấu Ăn Ngon,0.268833
UC0Pcmc4UQf_uInNgSl34TAA,Đur Siu Official 81,7.862421
UCIaQ9dtLdJuBpRCjHrvhOig,Nhân Quả Báo Ứng Không Sai Một Ly,0.010497
UCyXDlCCTtdgMFkZDBdb2RZQ,Nguyễn Văn Lên,0.574706
UCL-rEPqwzZsLEPzLC--EY4Q,HT Entertainment,0.003802
UCPisHMpdhtwy7HmnaMlElKw,30Shine TV,8.224717
UCw0LJ6rZz6bxCbo7FWTNICw,Sinh Tồn Theo Bản Năng,0.003246
UC-rl2QC7rme0uLA0ZHonQQQ,thợ săn rắn vĩnh long,1.388113
UCNYKHRz9oHjlhXauqwClnKw,Anh Ba Tử Vi,0.000859
UCOAmVytgZU9umqvqGiQXkQg,ETOY VAPE STORE,0.00409
UCN0ozINvk0Os8XhjfkxtKjg,Nguyễn Thanh Điền,0.151667
UC-AJnWGWhPt3ReFnvzRZ-Kg,Giang Ơi,0
UCSCdTh0o6GPB6fZgzX6NoNg,Kenjumboy Games,0.000841
UCG5YJCzWV8ech3Fx4NhSyxg,Engelbert,0.426359
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0.016387
UCyCBNOiWkBFEQ5HEWmXoUSg,Rhy,0
UC5fL90UwPMmte-IkPcWXX6Q,CẬU HAI CÙ LAO,0
UC2nt2X83-SPNov0VSKj4b5Q,OD Hong,0.600978
UCuWZnubyAGLqiK0IGuvRW6A,Asun.vn,0.052849
UC0Pcmc4UQf_uInNgSl34TAA,Đur Siu Official 81,0.040268
UCK_BJQeFbihusa9XUJ1uyJg,SURI THANH NGA,0.020244
UCjawE6kG32JMZW_u9qygcjg,Skinaz Việt Nam,0
UC3QP0yrT_hWpHeNwdI2s2Tw,Nghệ Sĩ Ngọc Huyền Official,0.036399
UCMxWrrd9Vlhx0mtHOIfQOAQ,PhongRPG Gaming,0.005429
UCpIbFtR9rpXTw9zicdivP-w,VINH LAM TV,0.076802
UCuWZnubyAGLqiK0IGuvRW6A,Asun.vn,0.04954
UCBZrfKlrN6XMWuaLTu5InIw,Henry ToysReview,231.774119
UCYuJ2lh_8uVq1hgZKNpGzDw,Điền Công Tử,0.001515
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0.001258
UCK_BJQeFbihusa9XUJ1uyJg,SURI THANH NGA,0.567863
UCe88NNWFdzAcC_y4F02SwMA,Tiến Black,0.626678
